Waypoint,AngoulÍme Ech N141 + Antenne,LFBU/SE,45.7025,0.264722,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,AngoulÍme EntrepÙts,LFBU/NA,45.7775,0.192222,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,AngoulÍme Inter N10/D15,LFBU/NW,45.8106,0.1925,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,AngoulÍme Nd Pl Eau St-Yriex,LFBU/SA,45.6919,0.150833,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,AngoulÍme Touvre,LFBU/S,45.6611,0.259444,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Alby sur ChÈran,LFLP/ALBY,45.8167,6.02028,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Centr. Hydro ValliËres,LFLP/W,45.9017,5.92056,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Ch. D'eau,LFLP/SA,45.8756,6.07611,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Col d'Evires A410 N203,LFLP/NE,46.0447,6.2575,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Cruseilles,LFLP/N,46.0344,6.10722,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Ech des Glaisins,LFLP/E,45.9353,6.16806,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Ech. Centre A41/D3508 (HÈl.),LFLP/HS,45.8969,6.08778,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Echangeur A41 N201,LFLP/NA,46.0044,6.13167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Lac de la Balme,LFLP/NW,45.9667,6.03333,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Pont de Brogny (HÈl.),LFLP/HN,45.9333,6.12833,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Saint Jorioz,LFLP/SJ,45.8442,6.17417,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Stade CimetiËre (HÈl.),LFLP/HM,45.9214,6.11583,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annecy Station Èpurat. ALEX,LFLP/EA,45.8958,6.22833,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annemasse BIVLO,LFLI/BIVLO,46.1972,6.25389,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annemasse Est Fort Ecluse,LFLI/SW,46.1219,5.89917,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annemasse Excenevex,LFLI/E,46.3472,6.36306,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annemasse Inter St-Julien,LFLI/S,46.1336,6.09944,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annemasse Lac Divonne,LFLI/N,46.3544,6.15333,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annemasse MOLUS,LFLI/MOLUS,46.4439,6.67944,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annemasse Port Noir,LFLI/SE,46.2128,6.1725,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Annemasse St-Jean,LFLI/W,46.2286,5.995,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Arcachon Est la Mole,LFCH/NE,44.6436,-1.04833,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Arcachon Est Parc du Teich,LFCH/E,44.6333,-1.00556,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Arcachon Milieu Dune Pyla,LFCH/W,44.5892,-1.21361,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Arcachon Nord Hippodrome,LFCH/N,44.6033,-1.12694,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Arcachon Sud Plage Petit Nice,LFCH/P,44.5681,-1.23056,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avignon C. Carpentras,LFMV/NE,44.0542,5.05139,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avignon C. Durance RhÙne,LFMV/W,43.9222,4.74167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avignon C. Graveson,LFMV/SW,43.8583,4.77917,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Avignon C. Ile Barthelasse,LFMV/NA,43.9872,4.82472,,,PtRep,,LF,20,2023-12-09T20:04:05.783
